name,image_id,confidence,xmin,ymin,xmax,ymax
scallop,000416.xml,0.058413852,557,836,689,943
scallop,000416.xml,0.19227831,2093,216,2240,285
scallop,000416.xml,0.36172438,921,858,1035,944
scallop,000416.xml,0.21843101,1072,498,1218,588
scallop,000416.xml,0.061392333,1129,667,1369,849
scallop,000416.xml,0.1882256,1703,528,1923,831
scallop,000416.xml,0.059792183,1669,633,1726,741
echinus,000785.xml,0.9828881,1802,1479,1931,1631
echinus,000785.xml,0.92649174,1733,394,1852,526
echinus,000785.xml,0.96659595,1680,1656,1798,1794
echinus,000785.xml,0.96947014,1684,1331,1789,1460
echinus,000785.xml,0.95432216,1842,1283,1946,1402
echinus,000785.xml,0.70005774,1239,1746,1327,1840
echinus,000785.xml,0.1505335,1401,108,1470,198
echinus,000785.xml,0.17089699,1302,1907,1392,1998
echinus,000785.xml,0.3030314,1690,805,1791,919
echinus,000785.xml,0.17718107,1595,1143,1689,1245
scallop,000785.xml,0.7663373,3014,56,3111,144
starfish,000785.xml,0.80270845,3711,1503,3838,1671
starfish,000785.xml,0.9949563,3481,466,3721,663
holothurian,000260.xml,0.16266792,1621,1518,1842,1657
echinus,000260.xml,0.9887515,2107,1927,2278,2154
echinus,000260.xml,0.995374,1175,1923,1395,2144
echinus,000260.xml,0.9615359,818,1898,1046,2091
echinus,000260.xml,0.6753563,1521,1682,1683,1817
echinus,000260.xml,0.5050481,1426,1567,1563,1691
scallop,000260.xml,0.12525567,1041,1761,1185,1866
holothurian,000257.xml,0.98992646,1086,1546,1556,1708
holothurian,000257.xml,0.9785348,497,1502,973,1663
holothurian,000257.xml,0.30932224,1849,1153,2003,1316
echinus,000257.xml,0.6634268,3140,1742,3359,1889
echinus,000257.xml,0.18573834,2797,1144,2947,1272
echinus,000257.xml,0.560008,1747,999,1954,1132
scallop,000257.xml,0.051783483,3,763,161,932
holothurian,000319.xml,0.96497124,3386,1458,3838,1656
holothurian,000319.xml,0.62371635,2563,1657,2752,1773
scallop,000319.xml,0.94481105,2174,1935,2344,2069
scallop,000319.xml,0.98495597,3070,1455,3254,1600
scallop,000319.xml,0.9872996,2604,1046,2755,1168
scallop,000319.xml,0.9640087,2451,1787,2615,1957
scallop,000319.xml,0.9387666,1755,1308,1894,1440
scallop,000319.xml,0.9738316,2899,1334,3072,1455
scallop,000319.xml,0.701101,2392,1232,2548,1370
scallop,000319.xml,0.97491324,3305,1904,3574,2121
scallop,000319.xml,0.9682556,2654,1742,2842,1928
scallop,000319.xml,0.9444611,1845,880,1960,960
scallop,000319.xml,0.89103425,2231,1761,2351,1886
scallop,000319.xml,0.10261605,2433,1148,2538,1244
scallop,000319.xml,0.9734118,2512,1386,2633,1489
scallop,000319.xml,0.077108555,1366,1065,1419,1114
scallop,000319.xml,0.18485203,1325,1113,1430,1206
scallop,000319.xml,0.106342494,2606,1333,2648,1386
scallop,000319.xml,0.7197217,3608,1855,3826,2046
scallop,000319.xml,0.10503355,1558,1400,1712,1514
scallop,000319.xml,0.5493796,1445,1154,1510,1209
scallop,000319.xml,0.13734838,3358,1103,3520,1234
scallop,000319.xml,0.42266893,1466,651,1613,758
scallop,000319.xml,0.37928298,1434,1551,1562,1683
scallop,000319.xml,0.07047927,2461,1011,2551,1072
scallop,000319.xml,0.06421343,1876,1345,1976,1434
scallop,000319.xml,0.32070023,3543,638,3651,729
scallop,000264.xml,0.9906122,1644,1810,1790,1972
scallop,000264.xml,0.9933209,2902,1116,3116,1283
scallop,000264.xml,0.995413,2066,1672,2284,1847
scallop,000264.xml,0.3911803,2004,413,2136,496
scallop,000264.xml,0.6615443,1604,932,1764,1039
scallop,000264.xml,0.17746103,2769,1681,2960,1854
scallop,000264.xml,0.18140484,2570,1433,2730,1537
scallop,000264.xml,0.11302906,3379,1555,3638,1685
scallop,000264.xml,0.92444265,1764,962,1882,1081
scallop,000264.xml,0.064855926,2264,2020,2455,2157
scallop,000264.xml,0.054699045,1520,657,1633,746
starfish,000264.xml,0.10958046,2576,1890,2837,2125
starfish,000264.xml,0.98608726,1234,1171,1559,1387
holothurian,000150.xml,0.40555134,2061,559,3493,1269
holothurian,000150.xml,0.15781505,2120,576,2843,1291
holothurian,000150.xml,0.7712594,2518,585,3281,957
holothurian,000150.xml,0.60175407,2210,844,2933,1273
echinus,000150.xml,0.978178,2510,0,2805,188
scallop,000150.xml,0.5692218,1429,1956,1735,2158
scallop,000150.xml,0.05598429,2850,1366,3067,1578
scallop,000150.xml,0.10283681,2159,407,2403,582
scallop,000150.xml,0.63327825,1486,1344,1709,1528
scallop,000150.xml,0.75089484,507,192,782,383
scallop,000150.xml,0.17052855,1337,1090,1593,1347
holothurian,000067.xml,0.2190234,1464,1038,1592,1147
holothurian,000067.xml,0.10227164,1462,1056,1547,1160
echinus,000067.xml,0.20744073,1100,1154,1185,1271
echinus,000067.xml,0.25921074,1316,1349,1367,1423
echinus,000067.xml,0.13935143,992,878,1113,999
echinus,000067.xml,0.16272275,1374,1123,1466,1236
echinus,000067.xml,0.34961525,990,761,1135,891
echinus,000067.xml,0.26809356,1429,929,1473,974
echinus,000067.xml,0.07217821,1261,950,1355,1035
echinus,000067.xml,0.11541543,1385,1239,1430,1286
echinus,000067.xml,0.11377823,1341,574,1429,652
echinus,000067.xml,0.11412202,1441,1294,1510,1344
scallop,000067.xml,0.86685544,2381,540,2437,595
scallop,000067.xml,0.8536083,1760,1112,1819,1171
scallop,000067.xml,0.45225614,1200,1189,1278,1257
scallop,000067.xml,0.38012174,1247,1325,1319,1367
scallop,000067.xml,0.6142749,2395,125,2455,183
scallop,000067.xml,0.17814861,1224,1385,1292,1437
starfish,000067.xml,0.9229295,1523,1234,1598,1300
starfish,000067.xml,0.7270387,1929,1212,2027,1318
holothurian,000466.xml,0.89692736,66,781,524,1039
holothurian,000466.xml,0.19861151,133,790,547,940
holothurian,000466.xml,0.22468749,628,203,711,355
holothurian,000466.xml,0.11308789,80,824,351,1074
echinus,000466.xml,0.86862546,516,303,583,364
echinus,000466.xml,0.69855857,73,154,140,208
echinus,000466.xml,0.22930814,1534,399,1593,451
echinus,000466.xml,0.13626917,1512,333,1559,378
echinus,000466.xml,0.15344262,517,583,576,638
echinus,000466.xml,0.08645168,622,77,678,115
echinus,000466.xml,0.29945076,302,175,356,223
scallop,000466.xml,0.08835395,683,747,768,816
scallop,000466.xml,0.111646876,642,739,690,773
starfish,000466.xml,0.958184,1046,603,1165,685
scallop,000439.xml,0.9866888,2661,673,2837,801
scallop,000439.xml,0.98657775,2733,943,2948,1107
scallop,000439.xml,0.3033423,575,911,770,1068
scallop,000439.xml,0.062818296,3001,320,3060,367
scallop,000439.xml,0.31859145,2224,1194,2424,1355
scallop,000439.xml,0.8469454,2181,667,2307,736
scallop,000439.xml,0.99119765,2573,1455,2835,1702
scallop,000439.xml,0.64723426,2530,178,2640,269
scallop,000439.xml,0.5035735,3500,304,3659,413
scallop,000439.xml,0.0636209,2073,1335,2276,1513
scallop,000439.xml,0.12548566,2180,510,2345,628
scallop,000439.xml,0.05824617,2888,1997,3021,2156
scallop,000439.xml,0.063450746,3059,127,3186,193
holothurian,000798.xml,0.97058386,947,568,1165,685
echinus,000798.xml,0.7312033,419,1037,547,1079
echinus,000798.xml,0.9545743,1158,690,1336,822
echinus,000798.xml,0.9298725,1719,360,1918,507
echinus,000798.xml,0.99300283,1025,185,1167,307
echinus,000798.xml,0.9689724,305,739,477,849
echinus,000798.xml,0.9874006,535,86,686,205
echinus,000798.xml,0.98902905,564,606,681,697
echinus,000798.xml,0.98798335,387,542,534,652
echinus,000798.xml,0.98571604,356,59,486,166
echinus,000798.xml,0.8539056,173,38,328,157
echinus,000798.xml,0.27289048,945,1018,1082,1077
starfish,000798.xml,0.9963496,537,247,709,392
starfish,000798.xml,0.9969189,185,384,399,552
starfish,000798.xml,0.99258024,1186,520,1359,666
starfish,000798.xml,0.9901675,1465,879,1677,1019
starfish,000798.xml,0.9924474,555,740,711,880
starfish,000798.xml,0.95964223,194,967,400,1074
starfish,000798.xml,0.8517475,380,911,463,990
starfish,000798.xml,0.81370014,575,447,657,518
starfish,000798.xml,0.8334934,1801,973,1919,1078
starfish,000798.xml,0.24731804,630,910,764,1079
starfish,000798.xml,0.9902456,1360,150,1576,334
starfish,000798.xml,0.94020474,2,178,183,292
starfish,000798.xml,0.99460274,778,69,928,210
starfish,000798.xml,0.88701224,810,520,897,604
starfish,000798.xml,0.5674507,165,877,317,980
holothurian,000222.xml,0.91259927,2128,1354,2438,1752
echinus,000222.xml,0.9849952,2197,667,2361,815
echinus,000222.xml,0.931078,1473,995,1691,1162
echinus,000222.xml,0.8234129,2915,10,3134,140
echinus,000222.xml,0.6961306,3241,3,3450,113
echinus,000349.xml,0.9893237,2712,1182,2935,1378
scallop,000349.xml,0.98888284,2127,1136,2296,1236
scallop,000349.xml,0.97788084,1902,1129,2060,1243
scallop,000349.xml,0.8547503,2155,1019,2287,1144
scallop,000349.xml,0.9971476,2524,1788,2758,2024
scallop,000349.xml,0.97948325,3355,1311,3569,1472
scallop,000349.xml,0.937994,1582,1753,1790,1943
scallop,000349.xml,0.09965673,2466,491,2582,572
scallop,000349.xml,0.20388879,2661,559,2777,621
scallop,000349.xml,0.077841215,3441,1913,3754,2155
scallop,000349.xml,0.86157537,1785,1110,1930,1182
scallop,000349.xml,0.18665904,3461,1214,3614,1320
scallop,000349.xml,0.59224033,3276,1497,3557,1689
scallop,000349.xml,0.93842846,1590,1178,1726,1269
scallop,000349.xml,0.8513842,2819,750,2946,820
scallop,000349.xml,0.8414712,3187,1370,3375,1510
scallop,000349.xml,0.4305173,877,624,1000,693
scallop,000349.xml,0.31187525,2240,904,2389,1026
scallop,000349.xml,0.06213651,1836,1248,2056,1405
scallop,000349.xml,0.12472549,1315,1145,1457,1227
scallop,000349.xml,0.6719384,2313,1056,2469,1178
scallop,000349.xml,0.39669773,2514,1658,2697,1808
scallop,000349.xml,0.07079155,2753,1822,2909,1985
scallop,000349.xml,0.12999949,3593,892,3814,1034
scallop,000349.xml,0.08515691,2146,996,2308,1258
scallop,000349.xml,0.110210925,1306,1215,1420,1330
scallop,000349.xml,0.54344577,1589,1367,1837,1643
scallop,000349.xml,0.4104914,1160,665,1273,748
scallop,000349.xml,0.06315693,3066,773,3192,875
starfish,000349.xml,0.9944905,1554,921,1819,1080
starfish,000349.xml,0.5504395,2276,357,2386,444
starfish,000349.xml,0.36964503,1839,1248,2058,1405
starfish,000349.xml,0.27952102,2463,491,2582,573
echinus,000714.xml,0.98078996,573,1820,794,1986
echinus,000714.xml,0.9807701,1723,1227,1970,1488
echinus,000714.xml,0.90449697,3325,1159,3537,1366
echinus,000714.xml,0.15022695,2105,145,2190,228
echinus,000714.xml,0.84704334,1602,1947,1828,2126
echinus,000714.xml,0.09706634,2103,660,2228,772
echinus,000714.xml,0.0726628,1681,1692,1841,1846
echinus,000714.xml,0.09019192,1266,1717,1433,1875
echinus,000714.xml,0.096079335,3584,1164,3819,1300
echinus,000714.xml,0.09240288,1486,320,1612,420
holothurian,000072.xml,0.5466846,1695,1367,2047,1476
echinus,000072.xml,0.092899114,1872,5,2047,143
scallop,000072.xml,0.9376882,943,908,1062,990
scallop,000072.xml,0.86881423,391,950,501,1007
scallop,000072.xml,0.36551952,172,887,291,937
scallop,000072.xml,0.06144037,218,944,293,975
scallop,000072.xml,0.40252665,1129,996,1483,1259
scallop,000072.xml,0.3784369,0,886,68,925
scallop,000072.xml,0.05299286,0,864,78,941
scallop,000072.xml,0.104149304,560,964,841,1123
scallop,000072.xml,0.088768564,569,990,762,1093
scallop,000072.xml,0.13903017,21,858,71,888
starfish,000072.xml,0.9748678,527,780,646,867
starfish,000072.xml,0.9063071,107,816,207,906
starfish,000072.xml,0.35099983,172,886,291,937
starfish,000072.xml,0.13864072,45,803,220,901
starfish,000072.xml,0.058192436,1301,677,1455,871
starfish,000072.xml,0.6943384,50,798,127,873
starfish,000072.xml,0.7783859,1295,690,1412,773
holothurian,000666.xml,0.52396697,3095,982,3239,1067
echinus,000666.xml,0.08782508,1950,19,2019,97
echinus,000666.xml,0.098475225,1157,1289,1303,1387
echinus,000666.xml,0.084261745,1263,1706,1359,1823
echinus,000666.xml,0.070883,1026,873,1151,972
echinus,000666.xml,0.18979587,2125,565,2217,663
echinus,000666.xml,0.07457833,1934,126,2016,205
scallop,000666.xml,0.71022785,1607,1534,1763,1644
echinus,000588.xml,0.98710877,1566,227,1722,396
echinus,000588.xml,0.98399377,1791,1487,1939,1630
echinus,000588.xml,0.98771733,2150,836,2280,980
echinus,000588.xml,0.98658746,1077,1028,1255,1206
echinus,000588.xml,0.97052985,1029,1464,1202,1620
echinus,000588.xml,0.975977,1540,1045,1698,1197
echinus,000588.xml,0.91567695,2862,455,2942,549
echinus,000588.xml,0.97064275,1001,785,1147,909
echinus,000588.xml,0.91093874,2719,597,2817,698
echinus,000588.xml,0.8824843,476,351,603,470
echinus,000588.xml,0.70393986,687,1950,881,2088
echinus,000588.xml,0.86239237,2359,635,2456,734
echinus,000588.xml,0.23333977,2778,1008,2887,1091
echinus,000588.xml,0.6376472,2874,613,2937,674
echinus,000588.xml,0.32653344,1732,1781,1830,1872
echinus,000588.xml,0.42679211,3,1779,187,1948
echinus,000588.xml,0.8653969,2839,773,2938,865
echinus,000588.xml,0.11018284,2888,1208,2955,1288
echinus,000588.xml,0.35320938,3225,1648,3359,1770
echinus,000588.xml,0.8046899,2129,1799,2228,1912
scallop,000284.xml,0.99515873,2480,952,3130,1457
scallop,000284.xml,0.9872082,1516,964,1920,1278
scallop,000284.xml,0.9603643,3173,1636,3838,2158
scallop,000284.xml,0.99511,412,795,652,1000
scallop,000284.xml,0.96331966,1450,505,1688,693
scallop,000284.xml,0.98641104,2154,204,2454,384
scallop,000284.xml,0.8080524,2221,383,2348,465
scallop,000284.xml,0.93582386,3317,803,3560,918
scallop,000284.xml,0.45893598,2361,378,2496,463
scallop,000284.xml,0.85093325,831,312,1011,447
scallop,000284.xml,0.1503652,2622,400,2825,612
scallop,000284.xml,0.9760217,2320,54,2548,213
scallop,000284.xml,0.38305715,630,653,754,775
scallop,000284.xml,0.51353306,1377,6,1512,102
scallop,000284.xml,0.8315692,1859,366,2053,528
scallop,000284.xml,0.92035866,2016,416,2217,591
scallop,000284.xml,0.9873581,765,585,969,734
scallop,000284.xml,0.8068432,1345,1549,1838,2082
scallop,000284.xml,0.05126979,1560,23,1712,118
scallop,000284.xml,0.50084466,612,279,743,371
scallop,000284.xml,0.40928495,3226,565,3376,669
scallop,000284.xml,0.14221221,1681,403,1840,580
scallop,000284.xml,0.05495416,2206,340,2366,452
scallop,000284.xml,0.07540815,872,427,991,478
scallop,000284.xml,0.12013506,310,1112,446,1193
scallop,000284.xml,0.13018095,1835,366,2242,585
scallop,000284.xml,0.07755321,1980,495,2071,573
scallop,000284.xml,0.12253377,3036,1307,3461,1580
holothurian,000515.xml,0.7462784,460,47,503,82
holothurian,000515.xml,0.5001893,447,4,486,29
echinus,000515.xml,0.95187396,443,350,531,403
echinus,000515.xml,0.96641535,439,160,548,262
echinus,000515.xml,0.93097395,273,138,330,211
echinus,000515.xml,0.9053469,505,28,536,56
echinus,000515.xml,0.95944643,529,112,604,193
echinus,000515.xml,0.9126984,455,88,513,135
echinus,000515.xml,0.86759007,204,29,247,81
echinus,000515.xml,0.863804,422,106,468,142
echinus,000515.xml,0.09132727,513,5,541,36
echinus,000515.xml,0.12593107,574,37,595,61
echinus,000515.xml,0.34657955,537,58,563,85
echinus,000515.xml,0.09103962,505,8,540,60
echinus,000515.xml,0.08731907,518,15,542,32
echinus,000515.xml,0.091024,568,93,603,114
scallop,000515.xml,0.7901136,360,196,397,226
scallop,000515.xml,0.10200379,283,88,310,113
starfish,000515.xml,0.9837479,214,124,274,188
starfish,000515.xml,0.97181904,344,142,395,184
starfish,000515.xml,0.58341855,174,3,217,30
scallop,000342.xml,0.99575835,2388,1778,2741,2072
scallop,000342.xml,0.9623739,2513,1010,2776,1258
scallop,000342.xml,0.8678469,1475,473,1656,618
scallop,000342.xml,0.9556806,1956,360,2149,533
scallop,000342.xml,0.91551054,3638,1863,3838,2158
scallop,000342.xml,0.97866595,1056,836,1282,1027
scallop,000342.xml,0.743405,1977,1247,2270,1501
scallop,000342.xml,0.73121685,1223,959,1530,1157
scallop,000342.xml,0.9846219,1298,571,1438,731
scallop,000342.xml,0.85836506,3212,1067,3530,1310
scallop,000342.xml,0.12240361,2857,208,3121,398
scallop,000342.xml,0.067093395,1640,404,1808,552
scallop,000342.xml,0.1623111,3015,1220,3343,1504
scallop,000342.xml,0.84611934,3319,17,3568,173
scallop,000342.xml,0.87142926,3020,321,3271,490
scallop,000342.xml,0.97333074,498,1015,744,1279
scallop,000342.xml,0.41109842,2722,1825,2888,1974
scallop,000342.xml,0.9462128,1552,1739,1886,2154
scallop,000342.xml,0.1647709,1596,707,1788,901
scallop,000342.xml,0.1635494,2755,763,2939,945
scallop,000342.xml,0.11196297,3541,635,3815,873
scallop,000342.xml,0.05628091,1214,1011,1346,1142
starfish,000342.xml,0.9790652,2736,385,3197,669
holothurian,000046.xml,0.70193624,1584,927,1794,1022
holothurian,000046.xml,0.18879712,500,942,570,1004
holothurian,000046.xml,0.1207323,2017,1369,2108,1435
holothurian,000046.xml,0.9546184,2075,1068,2160,1214
echinus,000046.xml,0.26088187,715,896,822,1013
echinus,000046.xml,0.37923783,2488,1052,2558,1167
echinus,000046.xml,0.07150168,2532,609,2558,662
echinus,000046.xml,0.16126299,1974,562,2044,625
scallop,000046.xml,0.43700773,563,1013,639,1068
scallop,000046.xml,0.5057875,1003,1108,1073,1144
scallop,000046.xml,0.7576092,1090,881,1162,920
scallop,000046.xml,0.27193597,932,1040,1004,1088
scallop,000046.xml,0.06983126,1139,930,1223,976
scallop,000046.xml,0.31275192,1280,680,1359,738
scallop,000046.xml,0.6670892,865,992,922,1024
scallop,000046.xml,0.29500502,1258,912,1359,950
scallop,000046.xml,0.48055696,550,1185,607,1225
scallop,000046.xml,0.120098665,712,1274,773,1321
scallop,000046.xml,0.565761,243,1125,387,1222
scallop,000046.xml,0.2491984,1458,788,1515,818
scallop,000046.xml,0.65256727,567,904,617,937
scallop,000046.xml,0.14705364,162,991,253,1118
scallop,000046.xml,0.38501883,933,1038,981,1075
scallop,000046.xml,0.06591598,1611,800,1654,835
scallop,000046.xml,0.44471675,951,1054,1011,1090
scallop,000046.xml,0.051880766,592,1192,673,1233
scallop,000046.xml,0.07555962,530,1354,581,1432
scallop,000046.xml,0.35323364,591,1122,647,1158
scallop,000046.xml,0.37092343,515,1005,576,1039
scallop,000046.xml,0.20262998,941,997,989,1033
scallop,000046.xml,0.15186007,995,976,1045,1007
scallop,000046.xml,0.44531474,1527,768,1583,805
scallop,000046.xml,0.05151419,629,1055,706,1091
scallop,000046.xml,0.14130884,1660,870,1719,908
scallop,000046.xml,0.10904591,633,1068,684,1095
starfish,000046.xml,0.9405446,604,1356,676,1417
starfish,000046.xml,0.5513219,1139,930,1223,976
starfish,000046.xml,0.8366432,2044,911,2106,962
starfish,000046.xml,0.16221508,743,1231,838,1276
starfish,000046.xml,0.127239,862,1265,963,1347
starfish,000046.xml,0.2658572,1157,1008,1227,1064
starfish,000046.xml,0.4617951,633,1013,707,1073
starfish,000046.xml,0.57879144,868,1297,967,1383
starfish,000046.xml,0.08776326,870,1311,969,1354
echinus,000592.xml,0.99028695,1550,1704,1926,2093
echinus,000592.xml,0.9658849,2685,1330,3055,1555
echinus,000592.xml,0.61543626,3201,1687,3377,1902
echinus,000592.xml,0.7194752,1136,564,1293,644
echinus,000592.xml,0.41702673,1359,2069,1711,2158
echinus,000620.xml,0.9813477,1968,1355,2209,1614
echinus,000620.xml,0.96840924,2254,1648,2550,1924
echinus,000620.xml,0.93800616,2717,1153,2981,1326
echinus,000620.xml,0.68175256,139,490,343,665
echinus,000620.xml,0.09039484,1667,1835,1831,2073
starfish,000620.xml,0.9955707,1550,145,1831,439
starfish,000620.xml,0.99463,2454,455,2723,694
starfish,000620.xml,0.7599813,75,251,340,512
echinus,000731.xml,0.90907663,1869,615,2033,765
echinus,000731.xml,0.8852843,1396,1151,1569,1303
echinus,000731.xml,0.90001774,2459,705,2596,879
echinus,000731.xml,0.98253113,2173,1741,2423,1996
echinus,000731.xml,0.97714156,114,117,360,346
echinus,000731.xml,0.8471134,2199,698,2341,817
echinus,000731.xml,0.49201107,585,1896,754,2061
echinus,000731.xml,0.18064502,1581,105,1696,220
echinus,000731.xml,0.17127901,1070,885,1215,1062
echinus,000731.xml,0.102798745,3688,1434,3838,1595
echinus,000731.xml,0.14104539,1680,417,1785,524
echinus,000241.xml,0.9687826,1642,1294,1795,1425
scallop,000241.xml,0.5185487,465,1690,870,1910
scallop,000567.xml,0.051416367,2689,1158,2867,1385
starfish,000567.xml,0.9064594,228,15,633,274
scallop,000267.xml,0.9471713,1576,487,1769,639
scallop,000267.xml,0.9967949,1380,587,1624,811
scallop,000267.xml,0.6551569,1024,521,1216,704
scallop,000267.xml,0.06942003,1068,0,1243,114
scallop,000267.xml,0.115425944,77,573,455,794
scallop,000267.xml,0.060541295,930,157,1016,242
scallop,000267.xml,0.074917085,2731,789,2878,943
echinus,000767.xml,0.97505593,3344,1890,3819,2156
echinus,000767.xml,0.9836277,2004,1476,2274,1749
